mode,sample,launches_per_event_interval,first,fe2o3_us,hipblaslt_us
synchronized_latency,1557,1,hipblaslt,6.36,8.32
synchronized_latency,1558,1,fe2o3,6.4,7.96
synchronized_latency,1559,1,hipblaslt,9.8,8.04
synchronized_latency,1560,1,fe2o3,7.12,7.64
synchronized_latency,1561,1,hipblaslt,6.52,8
synchronized_latency,1562,1,fe2o3,6.48,7.88
synchronized_latency,1563,1,hipblaslt,6.48,7.84
synchronized_latency,1564,1,fe2o3,6.6,7.84
synchronized_latency,1565,1,hipblaslt,6.44,7.96
synchronized_latency,1566,1,fe2o3,6.32,7.84
synchronized_latency,1567,1,hipblaslt,6.48,7.92
synchronized_latency,1568,1,fe2o3,6.36,7.88
synchronized_latency,1569,1,hipblaslt,6.48,7.68
synchronized_latency,1570,1,fe2o3,6.52,7.88
synchronized_latency,1571,1,hipblaslt,6.4,7.72
synchronized_latency,1572,1,fe2o3,6.48,7.76
synchronized_latency,1573,1,hipblaslt,6.4,7.92
synchronized_latency,1574,1,fe2o3,6.36,7.8
synchronized_latency,1575,1,hipblaslt,6.4,7.72
synchronized_latency,1576,1,fe2o3,6.56,7.84
synchronized_latency,1577,1,hipblaslt,9.88,7.8
synchronized_latency,1578,1,fe2o3,6.4,8.04
synchronized_latency,1579,1,hipblaslt,6.48,7.92
synchronized_latency,1580,1,fe2o3,6.48,7.84
synchronized_latency,1581,1,hipblaslt,7.12,8.68
synchronized_latency,1582,1,fe2o3,6.48,7.96
synchronized_latency,1583,1,hipblaslt,6.36,8.24
synchronized_latency,1584,1,fe2o3,6.4,7.96
synchronized_latency,1585,1,hipblaslt,6.32,7.92
synchronized_latency,1586,1,fe2o3,6.52,7.96
synchronized_latency,1587,1,hipblaslt,6.36,8
synchronized_latency,1588,1,fe2o3,6.52,11.12
synchronized_latency,1589,1,hipblaslt,6.4,8.2
synchronized_latency,1590,1,fe2o3,6.44,8.2
synchronized_latency,1591,1,hipblaslt,6.44,8.12
synchronized_latency,1592,1,fe2o3,6.36,7.92
synchronized_latency,1593,1,hipblaslt,6.56,7.84
synchronized_latency,1594,1,fe2o3,6.48,8
synchronized_latency,1595,1,hipblaslt,6.44,7.8
synchronized_latency,1596,1,fe2o3,6.4,7.88
synchronized_latency,1597,1,hipblaslt,6.36,7.88
synchronized_latency,1598,1,fe2o3,6.4,7.92
synchronized_latency,1599,1,hipblaslt,6.36,7.76
synchronized_latency,1600,1,fe2o3,6.56,7.8
synchronized_latency,1601,1,hipblaslt,6.6,7.84
synchronized_latency,1602,1,fe2o3,6.36,7.88
synchronized_latency,1603,1,hipblaslt,6.4,8
synchronized_latency,1604,1,fe2o3,6.56,11.28
synchronized_latency,1605,1,hipblaslt,6.56,7.84
synchronized_latency,1606,1,fe2o3,6.48,7.761
synchronized_latency,1607,1,hipblaslt,6.44,7.8
synchronized_latency,1608,1,fe2o3,8.72,8.2
synchronized_latency,1609,1,hipblaslt,6.52,7.64
synchronized_latency,1610,1,fe2o3,6.48,7.96
synchronized_latency,1611,1,hipblaslt,6.4,8.64
synchronized_latency,1612,1,fe2o3,6.36,7.8
synchronized_latency,1613,1,hipblaslt,7.52,7.8
synchronized_latency,1614,1,fe2o3,6.4,8.04
synchronized_latency,1615,1,hipblaslt,6.4,7.84
synchronized_latency,1616,1,fe2o3,6.44,7.84
synchronized_latency,1617,1,hipblaslt,6.44,7.8
synchronized_latency,1618,1,fe2o3,6.48,8.04
synchronized_latency,1619,1,hipblaslt,6.52,8
synchronized_latency,1620,1,fe2o3,6.48,7.84
synchronized_latency,1621,1,hipblaslt,6.48,7.92
synchronized_latency,1622,1,fe2o3,6.52,7.84
synchronized_latency,1623,1,hipblaslt,6.52,7.84
synchronized_latency,1624,1,fe2o3,6.48,7.92
synchronized_latency,1625,1,hipblaslt,6.52,7.96
synchronized_latency,1626,1,fe2o3,6.52,7.881
synchronized_latency,1627,1,hipblaslt,6.48,7.88
synchronized_latency,1628,1,fe2o3,6.52,8.24
synchronized_latency,1629,1,hipblaslt,6.6,7.96
synchronized_latency,1630,1,fe2o3,6.48,7.92
synchronized_latency,1631,1,hipblaslt,6.44,8.2
synchronized_latency,1632,1,fe2o3,8.36,8.12
synchronized_latency,1633,1,hipblaslt,6.36,11
synchronized_latency,1634,1,fe2o3,6.36,7.92
synchronized_latency,1635,1,hipblaslt,7.12,9.56
synchronized_latency,1636,1,fe2o3,6.36,7.84
synchronized_latency,1637,1,hipblaslt,6.32,7.84
synchronized_latency,1638,1,fe2o3,6.48,7.96
synchronized_latency,1639,1,hipblaslt,6.44,7.8
synchronized_latency,1640,1,fe2o3,6.4,8.4
synchronized_latency,1641,1,hipblaslt,6.4,7.72
synchronized_latency,1642,1,fe2o3,6.4,7.84
synchronized_latency,1643,1,hipblaslt,6.44,7.72
synchronized_latency,1644,1,fe2o3,6.6,7.76
synchronized_latency,1645,1,hipblaslt,6.48,7.96
synchronized_latency,1646,1,fe2o3,6.6,7.76
synchronized_latency,1647,1,hipblaslt,6.48,7.8
synchronized_latency,1648,1,fe2o3,6.48,7.76
synchronized_latency,1649,1,hipblaslt,6.56,7.72
synchronized_latency,1650,1,fe2o3,6.56,7.84
synchronized_latency,1651,1,hipblaslt,6.48,7.84
synchronized_latency,1652,1,fe2o3,6.44,8
synchronized_latency,1653,1,hipblaslt,6.44,7.76
synchronized_latency,1654,1,fe2o3,6.4,7.8
synchronized_latency,1655,1,hipblaslt,6.36,7.92
synchronized_latency,1656,1,fe2o3,6.44,8.081
synchronized_latency,1657,1,hipblaslt,6.48,7.88
synchronized_latency,1658,1,fe2o3,6.64,7.96
synchronized_latency,1659,1,hipblaslt,6.48,12.32
synchronized_latency,1660,1,fe2o3,6.36,7.8
synchronized_latency,1661,1,hipblaslt,6.52,7.96
synchronized_latency,1662,1,fe2o3,6.36,11.28
synchronized_latency,1663,1,hipblaslt,6.48,8.04
synchronized_latency,1664,1,fe2o3,6.4,8.12
synchronized_latency,1665,1,hipblaslt,6.56,8.08
synchronized_latency,1666,1,fe2o3,6.44,8
synchronized_latency,1667,1,hipblaslt,7.08,7.68
synchronized_latency,1668,1,fe2o3,6.48,7.88
synchronized_latency,1669,1,hipblaslt,11.76,7.76
synchronized_latency,1670,1,fe2o3,6.4,11.48
synchronized_latency,1671,1,hipblaslt,6.48,7.8
synchronized_latency,1672,1,fe2o3,6.6,7.84
synchronized_latency,1673,1,hipblaslt,6.6,7.84
synchronized_latency,1674,1,fe2o3,6.32,7.92
synchronized_latency,1675,1,hipblaslt,7.52,7.8
synchronized_latency,1676,1,fe2o3,8.76,7.88
synchronized_latency,1677,1,hipblaslt,7.24,7.92
synchronized_latency,1678,1,fe2o3,6.4,7.84
synchronized_latency,1679,1,hipblaslt,7.92,7.84
synchronized_latency,1680,1,fe2o3,6.36,7.84
synchronized_latency,1681,1,hipblaslt,7.56,11.28
synchronized_latency,1682,1,fe2o3,6.52,7.84
synchronized_latency,1683,1,hipblaslt,6.8,14.2
synchronized_latency,1684,1,fe2o3,6.52,8.12
synchronized_latency,1685,1,hipblaslt,7.44,7.56
synchronized_latency,1686,1,fe2o3,6.48,7.8
synchronized_latency,1687,1,hipblaslt,9.84,7.84
synchronized_latency,1688,1,fe2o3,8.56,7.72
synchronized_latency,1689,1,hipblaslt,8.88,8.08
synchronized_latency,1690,1,fe2o3,7.4,7.92
synchronized_latency,1691,1,hipblaslt,14.56,11.16
synchronized_latency,1692,1,fe2o3,13.36,7.96
synchronized_latency,1693,1,hipblaslt,7.56,8.12
synchronized_latency,1694,1,fe2o3,7.52,11.24
synchronized_latency,1695,1,hipblaslt,8.76,8.6
synchronized_latency,1696,1,fe2o3,7.281,11.12
synchronized_latency,1697,1,hipblaslt,8.08,7.88
synchronized_latency,1698,1,fe2o3,6.4,15.04
synchronized_latency,1699,1,hipblaslt,8.32,8.32
synchronized_latency,1700,1,fe2o3,16.28,15.12
synchronized_latency,1701,1,hipblaslt,7.32,13.28
synchronized_latency,1702,1,fe2o3,8.64,11.68
synchronized_latency,1703,1,hipblaslt,10.48,11.12
synchronized_latency,1704,1,fe2o3,9.44,11.16
synchronized_latency,1705,1,hipblaslt,6.44,24
synchronized_latency,1706,1,fe2o3,7.72,8
synchronized_latency,1707,1,hipblaslt,9.12,11.04
synchronized_latency,1708,1,fe2o3,8.48,11.76
synchronized_latency,1709,1,hipblaslt,8.52,11.4
synchronized_latency,1710,1,fe2o3,8.04,11.64
synchronized_latency,1711,1,hipblaslt,9.4,11.84
synchronized_latency,1712,1,fe2o3,19.84,7.68
synchronized_latency,1713,1,hipblaslt,9.12,11.8
synchronized_latency,1714,1,fe2o3,8.32,11.4
synchronized_latency,1715,1,hipblaslt,7.48,11.24
synchronized_latency,1716,1,fe2o3,8.08,11.28
synchronized_latency,1717,1,hipblaslt,13.24,7.84
synchronized_latency,1718,1,fe2o3,15.64,21.12
synchronized_latency,1719,1,hipblaslt,9.08,15.68
synchronized_latency,1720,1,fe2o3,6.36,8.12
synchronized_latency,1721,1,hipblaslt,16.56,11.28
synchronized_latency,1722,1,fe2o3,7.16,9.44
synchronized_latency,1723,1,hipblaslt,6.36,7.88
synchronized_latency,1724,1,fe2o3,6.36,7.76
synchronized_latency,1725,1,hipblaslt,6.44,7.96
synchronized_latency,1726,1,fe2o3,6.48,7.88
synchronized_latency,1727,1,hipblaslt,6.52,7.64
synchronized_latency,1728,1,fe2o3,6.48,8
synchronized_latency,1729,1,hipblaslt,6.44,7.96
synchronized_latency,1730,1,fe2o3,6.52,13.04
synchronized_latency,1731,1,hipblaslt,6.28,8.12
synchronized_latency,1732,1,fe2o3,6.44,8.081
synchronized_latency,1733,1,hipblaslt,6.44,8.12
synchronized_latency,1734,1,fe2o3,6.48,7.96
synchronized_latency,1735,1,hipblaslt,6.36,8.04
synchronized_latency,1736,1,fe2o3,6.36,8.16
synchronized_latency,1737,1,hipblaslt,6.48,8.16
synchronized_latency,1738,1,fe2o3,6.52,7.92
synchronized_latency,1739,1,hipblaslt,6.36,8.08
synchronized_latency,1740,1,fe2o3,6.52,7.92
synchronized_latency,1741,1,hipblaslt,6.4,8.12
synchronized_latency,1742,1,fe2o3,6.48,8.16
synchronized_latency,1743,1,hipblaslt,6.32,8.08
synchronized_latency,1744,1,fe2o3,6.44,11.28
synchronized_latency,1745,1,hipblaslt,6.4,7.88
synchronized_latency,1746,1,fe2o3,7.2,8.04
synchronized_latency,1747,1,hipblaslt,6.32,8.16
synchronized_latency,1748,1,fe2o3,7.76,8.6
synchronized_latency,1749,1,hipblaslt,6.6,8.12
synchronized_latency,1750,1,fe2o3,6.44,7.88
synchronized_latency,1751,1,hipblaslt,6.52,7.88
synchronized_latency,1752,1,fe2o3,6.32,7.76
synchronized_latency,1753,1,hipblaslt,7.28,8.6
synchronized_latency,1754,1,fe2o3,6.44,7.64
synchronized_latency,1755,1,hipblaslt,6.52,8.04
synchronized_latency,1756,1,fe2o3,6.4,7.8
synchronized_latency,1757,1,hipblaslt,6.4,7.8
synchronized_latency,1758,1,fe2o3,6.36,7.8
synchronized_latency,1759,1,hipblaslt,6.48,7.88
synchronized_latency,1760,1,fe2o3,6.52,7.96
synchronized_latency,1761,1,hipblaslt,6.44,7.72
synchronized_latency,1762,1,fe2o3,6.56,7.8
synchronized_latency,1763,1,hipblaslt,6.32,8.08
synchronized_latency,1764,1,fe2o3,6.4,7.68
synchronized_latency,1765,1,hipblaslt,6.48,7.72
synchronized_latency,1766,1,fe2o3,6.4,7.88
synchronized_latency,1767,1,hipblaslt,6.36,7.8
synchronized_latency,1768,1,fe2o3,6.52,7.84
synchronized_latency,1769,1,hipblaslt,6.52,7.92
synchronized_latency,1770,1,fe2o3,6.56,7.92
synchronized_latency,1771,1,hipblaslt,10.8,7.8
synchronized_latency,1772,1,fe2o3,6.561,7.8
synchronized_latency,1773,1,hipblaslt,6.6,7.96
synchronized_latency,1774,1,fe2o3,6.36,7.96
synchronized_latency,1775,1,hipblaslt,7.16,8.6
synchronized_latency,1776,1,fe2o3,6.48,7.88
synchronized_latency,1777,1,hipblaslt,6.4,7.96
synchronized_latency,1778,1,fe2o3,6.76,7.88
synchronized_latency,1779,1,hipblaslt,6.4,7.84
synchronized_latency,1780,1,fe2o3,6.36,8.28
synchronized_latency,1781,1,hipblaslt,6.48,8.04
synchronized_latency,1782,1,fe2o3,6.52,7.92
synchronized_latency,1783,1,hipblaslt,6.36,7.92
synchronized_latency,1784,1,fe2o3,6.44,7.76
synchronized_latency,1785,1,hipblaslt,6.44,7.8
synchronized_latency,1786,1,fe2o3,6.48,7.84
synchronized_latency,1787,1,hipblaslt,6.52,7.84
synchronized_latency,1788,1,fe2o3,6.44,7.72
synchronized_latency,1789,1,hipblaslt,6.56,7.72
synchronized_latency,1790,1,fe2o3,6.4,8.04
synchronized_latency,1791,1,hipblaslt,6.48,7.88
synchronized_latency,1792,1,fe2o3,6.56,7.88
synchronized_latency,1793,1,hipblaslt,6.44,7.8
synchronized_latency,1794,1,fe2o3,6.4,7.84
synchronized_latency,1795,1,hipblaslt,6.48,7.88
synchronized_latency,1796,1,fe2o3,6.36,7.88
synchronized_latency,1797,1,hipblaslt,6.44,7.76
synchronized_latency,1798,1,fe2o3,6.44,8.04
synchronized_latency,1799,1,hipblaslt,6.52,8.08
synchronized_latency,1800,1,fe2o3,6.48,7.6
synchronized_latency,1801,1,hipblaslt,6.48,7.92
synchronized_latency,1802,1,fe2o3,6.6,9.48
synchronized_latency,1803,1,hipblaslt,6.4,8.28
synchronized_latency,1804,1,fe2o3,6.48,7.92
synchronized_latency,1805,1,hipblaslt,6.44,8.04
synchronized_latency,1806,1,fe2o3,6.56,7.96
synchronized_latency,1807,1,hipblaslt,6.52,7.76
synchronized_latency,1808,1,fe2o3,6.48,8.04
synchronized_latency,1809,1,hipblaslt,6.44,7.84
synchronized_latency,1810,1,fe2o3,6.52,7.84
synchronized_latency,1811,1,hipblaslt,6.48,7.96
synchronized_latency,1812,1,fe2o3,6.44,7.92
synchronized_latency,1813,1,hipblaslt,6.36,8
synchronized_latency,1814,1,fe2o3,6.44,7.96
synchronized_latency,1815,1,hipblaslt,6.56,8
synchronized_latency,1816,1,fe2o3,6.4,7.84
synchronized_latency,1817,1,hipblaslt,6.52,7.96
synchronized_latency,1818,1,fe2o3,6.36,7.92
synchronized_latency,1819,1,hipblaslt,6.36,8
synchronized_latency,1820,1,fe2o3,6.4,7.96
synchronized_latency,1821,1,hipblaslt,6.4,7.92
synchronized_latency,1822,1,fe2o3,6.4,7.84
synchronized_latency,1823,1,hipblaslt,6.56,7.84
synchronized_latency,1824,1,fe2o3,6.32,7.92
synchronized_latency,1825,1,hipblaslt,6.52,8.04
synchronized_latency,1826,1,fe2o3,6.36,9.96
synchronized_latency,1827,1,hipblaslt,6.32,7.6
synchronized_latency,1828,1,fe2o3,8.16,7.96
synchronized_latency,1829,1,hipblaslt,6.72,7.76
synchronized_latency,1830,1,fe2o3,8.48,8.96
synchronized_latency,1831,1,hipblaslt,6.4,7.64
synchronized_latency,1832,1,fe2o3,6.561,7.92
synchronized_latency,1833,1,hipblaslt,6.4,7.68
synchronized_latency,1834,1,fe2o3,6.4,7.84
synchronized_latency,1835,1,hipblaslt,6.48,7.76
synchronized_latency,1836,1,fe2o3,7.44,13.16
synchronized_latency,1837,1,hipblaslt,6.64,7.72
synchronized_latency,1838,1,fe2o3,10,9.12
synchronized_latency,1839,1,hipblaslt,8.48,7.8
synchronized_latency,1840,1,fe2o3,6.44,14.72
synchronized_latency,1841,1,hipblaslt,6.92,7.761
synchronized_latency,1842,1,fe2o3,6.44,9.32
synchronized_latency,1843,1,hipblaslt,9.32,7.84
synchronized_latency,1844,1,fe2o3,6.48,9.4
synchronized_latency,1845,1,hipblaslt,8.12,7.84
synchronized_latency,1846,1,fe2o3,6.36,9.88
synchronized_latency,1847,1,hipblaslt,7.8,7.84
synchronized_latency,1848,1,fe2o3,6.36,10.16
synchronized_latency,1849,1,hipblaslt,15.321,8.24
synchronized_latency,1850,1,fe2o3,6.44,11.76
synchronized_latency,1851,1,hipblaslt,12.52,69.84
synchronized_latency,1852,1,fe2o3,6.56,11.04
synchronized_latency,1853,1,hipblaslt,8.56,7.96
synchronized_latency,1854,1,fe2o3,6.48,11.12
synchronized_latency,1855,1,hipblaslt,8.92,8.16
synchronized_latency,1856,1,fe2o3,6.76,11.8
synchronized_latency,1857,1,hipblaslt,7.84,8.2
synchronized_latency,1858,1,fe2o3,6.44,11.96
synchronized_latency,1859,1,hipblaslt,10.08,7.84
synchronized_latency,1860,1,fe2o3,6.56,11.76
synchronized_latency,1861,1,hipblaslt,7.84,8.2
synchronized_latency,1862,1,fe2o3,6.6,11.6
synchronized_latency,1863,1,hipblaslt,10.04,8.76
synchronized_latency,1864,1,fe2o3,6.56,17.76
synchronized_latency,1865,1,hipblaslt,14.2,18.92
synchronized_latency,1866,1,fe2o3,7.56,14.92
synchronized_latency,1867,1,hipblaslt,11.04,12.6
synchronized_latency,1868,1,fe2o3,7.52,13.72
synchronized_latency,1869,1,hipblaslt,8.56,11.28
synchronized_latency,1870,1,fe2o3,7.521,11.4
synchronized_latency,1871,1,hipblaslt,7.32,8.56
synchronized_latency,1872,1,fe2o3,8.32,11.88
synchronized_latency,1873,1,hipblaslt,10.56,19.36
synchronized_latency,1874,1,fe2o3,8.2,16.52
synchronized_latency,1875,1,hipblaslt,16.36,8.28
synchronized_latency,1876,1,fe2o3,6.88,13.441
synchronized_latency,1877,1,hipblaslt,8.52,7.8
synchronized_latency,1878,1,fe2o3,6.52,10.04
synchronized_latency,1879,1,hipblaslt,6.76,7.76
synchronized_latency,1880,1,fe2o3,6.48,11.92
synchronized_latency,1881,1,hipblaslt,8.36,11.16
synchronized_latency,1882,1,fe2o3,7.8,27.16
synchronized_latency,1883,1,hipblaslt,10.76,8.04
synchronized_latency,1884,1,fe2o3,6.64,11.72
synchronized_latency,1885,1,hipblaslt,14.48,7.96
synchronized_latency,1886,1,fe2o3,7.8,12.56
synchronized_latency,1887,1,hipblaslt,7.56,15.8
synchronized_latency,1888,1,fe2o3,13.56,8.92
synchronized_latency,1889,1,hipblaslt,12.92,8.04
synchronized_latency,1890,1,fe2o3,6.24,11.76
synchronized_latency,1891,1,hipblaslt,14.76,9.04
synchronized_latency,1892,1,fe2o3,6.56,11.88
synchronized_latency,1893,1,hipblaslt,12.56,7.96
synchronized_latency,1894,1,fe2o3,11.76,10.24
synchronized_latency,1895,1,hipblaslt,8.84,21.84
synchronized_latency,1896,1,fe2o3,6.36,8.32
synchronized_latency,1897,1,hipblaslt,6.4,7.88
synchronized_latency,1898,1,fe2o3,6.4,7.881
synchronized_latency,1899,1,hipblaslt,6.36,7.92
synchronized_latency,1900,1,fe2o3,6.36,7.84
synchronized_latency,1901,1,hipblaslt,6.4,12.28
synchronized_latency,1902,1,fe2o3,6.44,8
synchronized_latency,1903,1,hipblaslt,6.36,7.8
synchronized_latency,1904,1,fe2o3,6.4,7.8
synchronized_latency,1905,1,hipblaslt,6.36,7.88
synchronized_latency,1906,1,fe2o3,6.44,7.84
synchronized_latency,1907,1,hipblaslt,6.4,7.64
synchronized_latency,1908,1,fe2o3,6.56,7.921
synchronized_latency,1909,1,hipblaslt,6.44,7.84
synchronized_latency,1910,1,fe2o3,6.48,7.84
synchronized_latency,1911,1,hipblaslt,6.36,7.96
synchronized_latency,1912,1,fe2o3,6.4,11.08
synchronized_latency,1913,1,hipblaslt,6.52,7.68
synchronized_latency,1914,1,fe2o3,7.12,7.88
synchronized_latency,1915,1,hipblaslt,6.48,7.84
synchronized_latency,1916,1,fe2o3,7.84,8.44
synchronized_latency,1917,1,hipblaslt,6.36,7.76
synchronized_latency,1918,1,fe2o3,6.361,7.84
synchronized_latency,1919,1,hipblaslt,6.52,7.8
synchronized_latency,1920,1,fe2o3,6.36,7.88
synchronized_latency,1921,1,hipblaslt,6.44,7.8
synchronized_latency,1922,1,fe2o3,6.48,7.96
synchronized_latency,1923,1,hipblaslt,6.36,8
synchronized_latency,1924,1,fe2o3,6.48,7.84
synchronized_latency,1925,1,hipblaslt,6.44,7.8
synchronized_latency,1926,1,fe2o3,6.52,7.92
synchronized_latency,1927,1,hipblaslt,6.44,7.8
synchronized_latency,1928,1,fe2o3,6.4,7.84
synchronized_latency,1929,1,hipblaslt,6.48,7.64
synchronized_latency,1930,1,fe2o3,6.52,7.96
synchronized_latency,1931,1,hipblaslt,6.36,7.8
synchronized_latency,1932,1,fe2o3,6.4,8.04
synchronized_latency,1933,1,hipblaslt,6.44,8.04
synchronized_latency,1934,1,fe2o3,6.48,8
synchronized_latency,1935,1,hipblaslt,6.4,8
synchronized_latency,1936,1,fe2o3,6.36,8.16
synchronized_latency,1937,1,hipblaslt,6.44,8
synchronized_latency,1938,1,fe2o3,6.52,7.96
synchronized_latency,1939,1,hipblaslt,6.92,8.2
synchronized_latency,1940,1,fe2o3,8.48,8.04
synchronized_latency,1941,1,hipblaslt,6.44,8.52
synchronized_latency,1942,1,fe2o3,6.48,8.12
synchronized_latency,1943,1,hipblaslt,7.24,8.8
synchronized_latency,1944,1,fe2o3,6.48,8
synchronized_latency,1945,1,hipblaslt,6.44,7.8
synchronized_latency,1946,1,fe2o3,6.44,7.92
synchronized_latency,1947,1,hipblaslt,6.44,7.76
synchronized_latency,1948,1,fe2o3,6.441,7.92
synchronized_latency,1949,1,hipblaslt,6.36,7.84
synchronized_latency,1950,1,fe2o3,6.52,8.2
synchronized_latency,1951,1,hipblaslt,6.44,8.16
synchronized_latency,1952,1,fe2o3,6.6,7.92
synchronized_latency,1953,1,hipblaslt,6.36,7.88
synchronized_latency,1954,1,fe2o3,6.36,8
synchronized_latency,1955,1,hipblaslt,6.4,7.72
synchronized_latency,1956,1,fe2o3,6.48,7.68
synchronized_latency,1957,1,hipblaslt,6.48,7.88
synchronized_latency,1958,1,fe2o3,6.521,7.72
synchronized_latency,1959,1,hipblaslt,6.56,7.8
synchronized_latency,1960,1,fe2o3,6.36,7.96
synchronized_latency,1961,1,hipblaslt,6.44,7.8
synchronized_latency,1962,1,fe2o3,6.44,7.96
synchronized_latency,1963,1,hipblaslt,6.36,7.64
synchronized_latency,1964,1,fe2o3,6.4,7.88
synchronized_latency,1965,1,hipblaslt,6.36,7.8
synchronized_latency,1966,1,fe2o3,6.52,8.08
synchronized_latency,1967,1,hipblaslt,6.36,9.68
synchronized_latency,1968,1,fe2o3,9.481,7.56
synchronized_latency,1969,1,hipblaslt,6.44,7.76
synchronized_latency,1970,1,fe2o3,6.36,10
synchronized_latency,1971,1,hipblaslt,6.44,8.6
synchronized_latency,1972,1,fe2o3,6.56,7.96
synchronized_latency,1973,1,hipblaslt,6.56,7.72
synchronized_latency,1974,1,fe2o3,6.56,7.84
synchronized_latency,1975,1,hipblaslt,6.44,7.84
synchronized_latency,1976,1,fe2o3,6.6,8.4
synchronized_latency,1977,1,hipblaslt,6.48,7.96
synchronized_latency,1978,1,fe2o3,6.401,7.84
synchronized_latency,1979,1,hipblaslt,6.44,7.8
synchronized_latency,1980,1,fe2o3,6.44,8.28
synchronized_latency,1981,1,hipblaslt,6.4,7.84
synchronized_latency,1982,1,fe2o3,6.4,7.88
synchronized_latency,1983,1,hipblaslt,6.44,7.84
synchronized_latency,1984,1,fe2o3,6.48,7.88
synchronized_latency,1985,1,hipblaslt,6.48,7.96
synchronized_latency,1986,1,fe2o3,6.32,8.16
synchronized_latency,1987,1,hipblaslt,6.44,8.04
synchronized_latency,1988,1,fe2o3,6.44,7.92
synchronized_latency,1989,1,hipblaslt,6.36,8.08
synchronized_latency,1990,1,fe2o3,6.52,7.96
synchronized_latency,1991,1,hipblaslt,6.48,8
synchronized_latency,1992,1,fe2o3,6.48,7.96
synchronized_latency,1993,1,hipblaslt,6.36,7.88
synchronized_latency,1994,1,fe2o3,6.56,10.68
synchronized_latency,1995,1,hipblaslt,6.48,8
synchronized_latency,1996,1,fe2o3,9.48,8
synchronized_latency,1997,1,hipblaslt,6.48,7.88
synchronized_latency,1998,1,fe2o3,7.32,8.44
synchronized_latency,1999,1,hipblaslt,6.4,7.88
synchronized_latency,2000,1,fe2o3,6.48,7.92
synchronized_latency,2001,1,hipblaslt,6.56,7.68
synchronized_latency,2002,1,fe2o3,6.52,7.92
synchronized_latency,2003,1,hipblaslt,11.84,7.84
synchronized_latency,2004,1,fe2o3,6.44,11.16
synchronized_latency,2005,1,hipblaslt,7.44,11.48
synchronized_latency,2006,1,fe2o3,6.4,7.84
synchronized_latency,2007,1,hipblaslt,6.36,7.881
synchronized_latency,2008,1,fe2o3,6.36,7.76
synchronized_latency,2009,1,hipblaslt,7.48,7.88
synchronized_latency,2010,1,fe2o3,8.56,7.8
synchronized_latency,2011,1,hipblaslt,7.84,7.84
synchronized_latency,2012,1,fe2o3,6.32,7.84
synchronized_latency,2013,1,hipblaslt,7.2,7.84
synchronized_latency,2014,1,fe2o3,6.36,7.72
synchronized_latency,2015,1,hipblaslt,7.44,7.84
synchronized_latency,2016,1,fe2o3,11.08,7.84
synchronized_latency,2017,1,hipblaslt,7.68,11.24
synchronized_latency,2018,1,fe2o3,6.6,10.68
synchronized_latency,2019,1,hipblaslt,7.4,7.76
synchronized_latency,2020,1,fe2o3,7.08,7.72
synchronized_latency,2021,1,hipblaslt,8.041,7.76
synchronized_latency,2022,1,fe2o3,6.52,8.68
synchronized_latency,2023,1,hipblaslt,8.44,7.84
synchronized_latency,2024,1,fe2o3,6.56,7.92
synchronized_latency,2025,1,hipblaslt,7.92,7.8
synchronized_latency,2026,1,fe2o3,8.6,8
synchronized_latency,2027,1,hipblaslt,11.96,7.76
synchronized_latency,2028,1,fe2o3,9.68,9.12
synchronized_latency,2029,1,hipblaslt,8.6,8.081
synchronized_latency,2030,1,fe2o3,8.36,12.44
synchronized_latency,2031,1,hipblaslt,10.64,8.08
synchronized_latency,2032,1,fe2o3,7.36,12.16
synchronized_latency,2033,1,hipblaslt,7.8,11.12
synchronized_latency,2034,1,fe2o3,8.48,8.08
synchronized_latency,2035,1,hipblaslt,8.24,8.12
synchronized_latency,2036,1,fe2o3,6.36,16.28
synchronized_latency,2037,1,hipblaslt,13.36,8.04
synchronized_latency,2038,1,fe2o3,6.36,11.32
synchronized_latency,2039,1,hipblaslt,7.32,8.52
synchronized_latency,2040,1,fe2o3,6.4,8
synchronized_latency,2041,1,hipblaslt,7.76,11.08
synchronized_latency,2042,1,fe2o3,14.56,8.84
synchronized_latency,2043,1,hipblaslt,9,21.36
synchronized_latency,2044,1,fe2o3,8.68,11.44
synchronized_latency,2045,1,hipblaslt,8.12,8.16
synchronized_latency,2046,1,fe2o3,6.48,8.12
synchronized_latency,2047,1,hipblaslt,6.52,8.16
synchronized_latency,2048,1,fe2o3,6.52,14.04
synchronized_latency,2049,1,hipblaslt,7.36,13.04
synchronized_latency,2050,1,fe2o3,10.441,9.68
synchronized_latency,2051,1,hipblaslt,10.2,7.84
synchronized_latency,2052,1,fe2o3,6.6,13.72
synchronized_latency,2053,1,hipblaslt,8.2,7.84
synchronized_latency,2054,1,fe2o3,6.52,12.48
synchronized_latency,2055,1,hipblaslt,8.36,7.92
synchronized_latency,2056,1,fe2o3,9.12,11.84
synchronized_latency,2057,1,hipblaslt,10.08,23.841
synchronized_latency,2058,1,fe2o3,8.56,7.96
synchronized_latency,2059,1,hipblaslt,6.6,7.6
synchronized_latency,2060,1,fe2o3,6.44,7.92
synchronized_latency,2061,1,hipblaslt,6.56,7.76
synchronized_latency,2062,1,fe2o3,6.44,7.92
synchronized_latency,2063,1,hipblaslt,6.36,7.72
synchronized_latency,2064,1,fe2o3,6.4,7.96
synchronized_latency,2065,1,hipblaslt,6.52,7.8
